event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
2345	TTEWTEAM--------------QFNL00020004--------	T	W	QFNL	00020004	2700	2021-08-03 01:05:30	123977		118762		1	3	6-11,12-10,6-11,9-11
2345	TTEWTEAM--------------QFNL00020005--------	T	W	QFNL	00020005	1740	2021-08-03 01:05:30	131401		111849		0	3	8-11,6-11,9-11
2345	TTEWTEAM--------------QFNL00010002--------	T	W	QFNL	00010002	1560	2021-08-03 05:34:10	131163		102712		3	0	11-8,11-3,11-8
2345	TTEWTEAM--------------QFNL00010003--------	T	W	QFNL	00010003	2340	2021-08-03 05:34:10	121411		118786		3	1	6-11,11-9,11-6,11-5
2345	TTEMTEAM--------------QFNL00010001--------	T	M	QFNL	00010001	1620	2021-08-02 10:35:07	105649	110267	117003	105136	3	0	11-6,11-5,11-7
2345	TTEMTEAM--------------QFNL00010002--------	T	M	QFNL	00010002	3180	2021-08-02 10:35:07	121404		112062		3	2	10-12,12-10,8-11,11-5,11-7
2345	TTEMTEAM--------------QFNL00010003--------	T	M	QFNL	00010003	1620	2021-08-02 10:35:07	110267		105136		3	0	11-8,11-5,11-6
2345	TTEMTEAM--------------QFNL00030001--------	T	M	QFNL	00030001	2160	2021-08-03 01:04:02	110729	123980	104379	116853	3	1	11-8,13-11,8-11,11-9
2345	TTEWTEAM--------------QFNL00020001--------	T	W	QFNL	00020001	2880	2021-08-03 01:05:30	123977	118994	111849	111065	3	2	9-11,11-8,6-11,11-6,11-3
2345	TTEXDOUBLES-----------QFNL000300----------	D	X	QFNL	000300	3660	2021-07-25 11:04:03	121582	110797	105197	118994	4	2	7-11,11-4,7-11,11-7,11-8,11-7
2345	TTEWSINGLES-----------QFNL000300----------	S	W	QFNL	000300	2160	2021-07-28 06:03:59	117821		118994		4	0	11-5,11-1,12-10,11-6
2345	TTEWTEAM--------------QFNL00030001--------	T	W	QFNL	00030001	3000	2021-08-02 05:35:57	115037	105159	102316	108226	2	3	5-11,11-5,7-11,11-6,11-13
2345	TTEMTEAM--------------QFNL00040001--------	T	M	QFNL	00040001	1740	2021-08-03 05:34:21	101820	101648	102832	101222	1	3	0-11,11-6,6-11,10-12
2345	TTEMTEAM--------------QFNL00040002--------	T	M	QFNL	00040002	3360	2021-08-03 05:34:21	121582		107028		3	2	10-12,14-12,11-7,12-14,11-7
2345	TTEMTEAM--------------QFNL00040003--------	T	M	QFNL	00040003	1200	2021-08-03 05:34:21	101648		101222		0	3	4-11,4-11,6-11
2345	TTEMTEAM--------------QFNL00040004--------	T	M	QFNL	00040004	1740	2021-08-03 05:34:21	121582		102832		3	0	11-9,13-11,11-6
2345	TTEMTEAM--------------QFNL00040005--------	T	M	QFNL	00040005	1860	2021-08-03 05:34:21	101820		107028		0	3	8-11,9-11,7-11
2345	TTEXDOUBLES-----------QFNL000100----------	D	X	QFNL	000100	1800	2021-07-25 10:03:47	110267	105482	103903	111012	4	0	11-6,11-1,11-6,12-10
2345	TTEWSINGLES-----------QFNL000200----------	S	W	QFNL	000200	2820	2021-07-28 01:05:31	110752		111628		1	4	11-8,5-11,12-14,6-11,2-11
2345	TTEMTEAM--------------QFNL00020001--------	T	M	QFNL	00020001	1800	2021-08-02 05:35:51	117312	109581	105197	104257	0	3	6-11,2-11,10-12
2345	TTEMTEAM--------------QFNL00020002--------	T	M	QFNL	00020002	1800	2021-08-02 05:35:51	115641		114936		0	3	6-11,8-11,10-12
2345	TTEMTEAM--------------QFNL00020003--------	T	M	QFNL	00020003	3360	2021-08-02 05:35:51	109581		104257		2	3	6-11,11-8,4-11,11-8,7-11
2345	TTEMSINGLES-----------QFNL000100----------	S	M	QFNL	000100	2640	2021-07-28 02:05:51	121404		104257		4	0	12-10,11-9,11-6,11-5
2345	TTEXDOUBLES-----------QFNL000400----------	D	X	QFNL	000400	4380	2021-07-25 11:16:31	102832	111065	106195	117821	3	4	8-11,11-5,11-3,3-11,11-9,8-11,14-16
2345	TTEMSINGLES-----------QFNL000400----------	S	M	QFNL	000400	3000	2021-07-28 11:05:27	100696		105649		1	4	7-11,9-11,6-11,13-11,6-11
2345	TTEXDOUBLES-----------QFNL000200----------	D	X	QFNL	000200	3780	2021-07-25 10:03:59	105136	137894	112620	115543	4	3	11-3,6-11,7-11,11-8,9-11,11-7,13-11
2345	TTEMSINGLES-----------QFNL000200----------	S	M	QFNL	000200	1500	2021-07-28 07:05:18	121582		118927		4	0	11-4,11-7,11-4,11-6
2345	TTEWSINGLES-----------QFNL000400----------	S	W	QFNL	000400	2340	2021-07-28 08:05:49	118762		131163		0	4	8-11,3-11,8-11,6-11
2345	TTEMSINGLES-----------QFNL000300----------	S	M	QFNL	000300	3060	2021-07-28 12:05:48	115641		107028		2	4	11-7,11-5,8-11,7-11,8-11,2-11
2345	TTEWSINGLES-----------QFNL000100----------	S	W	QFNL	000100	3900	2021-07-28 03:05:42	112019		115543		4	2	6-11,6-11,11-6,11-9,11-1,11-8
2345	TTEWTEAM--------------QFNL00030002--------	T	W	QFNL	00030002	1380	2021-08-02 05:35:57	115543		111012		3	0	11-5,11-5,11-6
2345	TTEWTEAM--------------QFNL00030003--------	T	W	QFNL	00030003	1800	2021-08-02 05:35:57	105159		108226		3	0	11-9,11-8,12-10
2345	TTEWTEAM--------------QFNL00030004--------	T	W	QFNL	00030004	1380	2021-08-02 05:35:57	115543		102316		3	0	11-3,11-2,14-12
2345	TTEWTEAM--------------QFNL00040001--------	T	W	QFNL	00040001	1440	2021-08-02 10:35:58	114706	114105	110752	117820	0	3	8-11,6-11,5-11
2345	TTEWTEAM--------------QFNL00040002--------	T	W	QFNL	00040002	1620	2021-08-02 10:35:58	110797		117821		0	3	2-11,9-11,8-11
2345	TTEWTEAM--------------QFNL00040003--------	T	W	QFNL	00040003	2100	2021-08-02 10:35:58	114105		117820		1	3	9-11,11-7,4-11,4-11
2345	TTEMTEAM--------------QFNL00030002--------	T	M	QFNL	00030002	2460	2021-08-03 01:04:02	106195		112074		1	3	3-11,9-11,12-10,8-11
2345	TTEMTEAM--------------QFNL00030003--------	T	M	QFNL	00030003	2220	2021-08-03 01:04:02	123980		116853		3	1	10-12,11-9,11-9,12-10
2345	TTEMTEAM--------------QFNL00030004--------	T	M	QFNL	00030004	1680	2021-08-03 01:04:02	110729		112074		3	0	12-10,11-5,11-6
2345	TTEWTEAM--------------QFNL00010001--------	T	W	QFNL	00010001	1380	2021-08-03 05:34:10	112019	121411	111628	118786	3	0	11-5,11-7,11-5
2345	TTEMTEAM--------------8FNL00030001--------	T	M	8FNL	00030001	2220	2021-08-01 05:36:21	117312	109581	107324	104115	1	3	7-11,9-11,11-8,8-11
2345	TTEMTEAM--------------8FNL00080001--------	T	M	8FNL	00080001	1980	2021-08-01 10:36:02	106296	100621	102832	101222	0	3	15-17,4-11,9-11
2345	TTEWTEAM--------------8FNL00030003--------	T	W	8FNL	00030003	2220	2021-08-02 01:06:17	123977		115454		3	2	11-4,11-7,9-11,8-11,11-5
2345	TTEWTEAM--------------8FNL00030002--------	T	W	8FNL	00030002	1500	2021-08-02 01:06:17	118994		105341		3	0	11-4,11-8,11-3
2345	TTEWTEAM--------------8FNL00030001--------	T	W	8FNL	00030001	3240	2021-08-02 01:06:17	131401	123977	107177	115454	3	2	11-6,12-10,11-13,4-11,13-11
2345	TTEWSINGLES-----------8FNL000200----------	S	W	8FNL	000200	3120	2021-07-27 10:34:37	113701		115543		1	4	13-11,5-11,8-11,9-11,8-11
2345	TTEWSINGLES-----------8FNL000400----------	S	W	8FNL	000400	3600	2021-07-27 10:33:31	105472		111628		2	4	9-11,9-11,9-11,11-8,11-6,8-11
2345	TTEMTEAM--------------8FNL00020003--------	T	M	8FNL	00020003	1560	2021-08-01 05:34:44	123690		105136		0	3	10-12,5-11,4-11
2345	TTEMTEAM--------------8FNL00020002--------	T	M	8FNL	00020002	2040	2021-08-01 05:34:44	112620		112062		1	3	5-11,11-7,12-14,9-11
2345	TTEMTEAM--------------8FNL00020001--------	T	M	8FNL	00020001	1680	2021-08-01 05:34:44	115546	123690	117003	105136	0	3	10-12,8-11,6-11
2345	TTEMTEAM--------------8FNL00030002--------	T	M	8FNL	00030002	3180	2021-08-01 05:36:21	115641		123192		3	2	11-8,11-13,11-5,10-12,11-5
2345	TTEMTEAM--------------8FNL00080002--------	T	M	8FNL	00080002	1740	2021-08-01 10:36:02	102841		107028		0	3	9-11,7-11,6-11
2345	TTEWTEAM--------------8FNL00070003--------	T	W	8FNL	00070003	2160	2021-08-01 10:36:43	114105		105472		3	1	11-13,11-4,16-14,11-4
2345	TTEWTEAM--------------8FNL00070002--------	T	W	8FNL	00070002	1020	2021-08-01 10:36:43	110797		117758		3	0	11-5,11-1,11-4
2345	TTEMSINGLES-----------8FNL000400----------	S	M	8FNL	000400	3480	2021-07-27 10:33:51	118927		123980		4	3	10-12,11-9,11-3,10-12,8-11,11-7,11-7
2345	TTEMTEAM--------------8FNL00080003--------	T	M	8FNL	00080003	1380	2021-08-01 10:36:02	100621		101222		0	3	3-11,9-11,8-11
2345	TTEMTEAM--------------8FNL00050003--------	T	M	8FNL	00050003	900	2021-08-02 01:05:51	106195		117797		3	0	11-4,11-1,11-9
2345	TTEMTEAM--------------8FNL00050002--------	T	M	8FNL	00050002	1500	2021-08-02 01:05:51	123980		111286		3	0	11-4,11-9,11-7
2345	TTEMTEAM--------------8FNL00050001--------	T	M	8FNL	00050001	960	2021-08-02 01:05:51	110729	106195	114460	117797	3	0	11-7,11-3,11-8
2345	TTEWSINGLES-----------8FNL000500----------	S	W	8FNL	000500	2040	2021-07-27 11:40:45	117821		111833		4	0	11-7,11-6,11-9,11-7
2345	TTEMSINGLES-----------8FNL000300----------	S	M	8FNL	000300	3480	2021-07-27 07:35:06	121582		109581		4	2	11-5,11-7,11-2,9-11,9-11,13-11
2345	TTEWTEAM--------------8FNL00020003--------	T	W	8FNL	00020003	2220	2021-08-02 01:05:45	137894		111628		1	3	8-11,11-7,5-11,8-11
2345	TTEMTEAM--------------8FNL00060003--------	T	M	8FNL	00060003	1260	2021-08-02 01:05:48	117617		116853		0	3	7-11,8-11,8-11
2345	TTEWTEAM--------------8FNL00050002--------	T	W	8FNL	00050002	1680	2021-08-01 01:06:30	115543		121623		3	0	11-3,14-12,11-7
2345	TTEWTEAM--------------8FNL00050001--------	T	W	8FNL	00050001	1620	2021-08-01 01:06:30	115037	105159	110286	113418	3	0	11-9,11-8,11-9
2345	TTEMSINGLES-----------8FNL000500----------	S	M	8FNL	000500	4020	2021-07-27 11:42:45	115641		114936		4	3	11-7,9-11,6-11,11-9,4-11,11-5,11-6
2345	TTEWTEAM--------------8FNL00070001--------	T	W	8FNL	00070001	2520	2021-08-01 10:36:43	114706	114105	112221	105472	3	2	11-6,6-11,6-11,12-10,11-8
2345	TTEMTEAM--------------8FNL00010003--------	T	M	8FNL	00010003	1440	2021-08-01 10:36:18	110267		111959		3	0	11-9,11-7,11-2
2345	TTEMSINGLES-----------8FNL000100----------	S	M	8FNL	000100	2280	2021-07-27 10:33:39	121404		102841		4	1	11-6,11-6,11-2,5-11,11-3
2345	TTEWTEAM--------------8FNL00060001--------	T	W	8FNL	00060001	1320	2021-08-01 01:05:49	113908	100032	102316	108226	0	3	8-11,11-13,6-11
2345	TTEMTEAM--------------8FNL00060004--------	T	M	8FNL	00060004	1680	2021-08-02 01:05:48	116021		104379		0	3	10-12,5-11,6-11
2345	TTEWTEAM--------------8FNL00050004--------	T	W	8FNL	00050004	2100	2021-08-01 01:06:30	115543		110286		3	1	11-5,9-11,11-5,12-10
2345	TTEWTEAM--------------8FNL00050003--------	T	W	8FNL	00050003	2820	2021-08-01 01:06:30	105159		113418		2	3	8-11,9-11,11-5,11-9,6-11
2345	TTEXDOUBLES-----------8FNL000200----------	D	X	8FNL	000200	2100	2021-07-24 11:23:29	103903	111012	107445	100868	4	1	11-8,11-8,12-14,11-4,11-9
2345	TTEMTEAM--------------8FNL00060002--------	T	M	8FNL	00060002	2700	2021-08-02 01:05:48	116021		112074		3	1	9-11,11-8,11-9,14-12
2345	TTEMTEAM--------------8FNL00060001--------	T	M	8FNL	00060001	1140	2021-08-02 01:05:48	119463	117617	104379	116853	0	3	6-11,5-11,5-11
2345	TTEXDOUBLES-----------8FNL000400----------	D	X	8FNL	000400	1680	2021-07-24 11:24:00	114717	107302	112620	115543	0	4	6-11,5-11,3-11,9-11
2345	TTEMSINGLES-----------8FNL000700----------	S	M	8FNL	000700	3840	2021-07-27 12:34:19	100696		101820		4	3	11-8,6-11,11-8,7-11,11-9,5-11,11-7
2345	TTEWSINGLES-----------8FNL000100----------	S	W	8FNL	000100	2700	2021-07-27 07:33:51	112019		110560		4	1	11-7,11-6,11-9,9-11,11-5
2345	TTEWTEAM--------------8FNL00060002--------	T	W	8FNL	00060002	2340	2021-08-01 01:05:49	111656		111012		2	3	12-10,11-9,6-11,7-11,7-11
2345	TTEWTEAM--------------8FNL00060003--------	T	W	8FNL	00060003	1860	2021-08-01 01:05:49	100032		108226		1	3	4-11,11-9,9-11,8-11
2345	TTEWSINGLES-----------8FNL000700----------	S	W	8FNL	000700	3360	2021-07-27 12:33:45	102712		118762		1	4	11-13,7-11,9-11,11-8,8-11
2345	TTEXDOUBLES-----------8FNL000500----------	D	X	8FNL	000500	1620	2021-07-24 12:15:25	121582	110797	104314	115920	4	0	11-8,11-6,11-5,11-4
2345	TTEMTEAM--------------8FNL00070001--------	T	M	8FNL	00070001	3180	2021-08-01 01:05:56	101648	101820	104760	102891	3	2	11-9,6-11,11-7,14-16,11-5
2345	TTEWTEAM--------------8FNL00040001--------	T	W	8FNL	00040001	900	2021-08-01 05:35:01	109272	101000	111065	111849	0	3	1-11,5-11,4-11
2345	TTEWTEAM--------------8FNL00010003--------	T	W	8FNL	00010003	960	2021-08-01 05:35:31	121411		111881		3	0	11-2,11-3,11-3
2345	TTEWTEAM--------------8FNL00010002--------	T	W	8FNL	00010002	1080	2021-08-01 05:35:31	112019		107477		3	0	11-3,11-3,11-6
2345	TTEWTEAM--------------8FNL00010001--------	T	W	8FNL	00010001	960	2021-08-01 05:35:31	131163	121411	105469	111881	3	0	11-4,11-6,11-4
2345	TTEXDOUBLES-----------8FNL000800----------	D	X	8FNL	000800	2340	2021-07-24 11:24:55	102697	107477	106195	117821	1	4	5-11,11-8,9-11,4-11,4-11
2345	TTEXDOUBLES-----------8FNL000700----------	D	X	8FNL	000700	1560	2021-07-24 12:15:52	102832	111065	112121	124042	4	0	11-5,11-7,11-8,11-7
2345	TTEMTEAM--------------8FNL00070003--------	T	M	8FNL	00070003	1560	2021-08-01 01:05:56	101820		102891		3	0	12-10,11-3,16-14
2345	TTEMTEAM--------------8FNL00070002--------	T	M	8FNL	00070002	1260	2021-08-01 01:05:56	121582		116532		3	0	11-7,11-6,11-8
2345	TTEWTEAM--------------8FNL00020002--------	T	W	8FNL	00020002	2160	2021-08-02 01:05:45	131100		102712		2	3	11-8,11-6,3-11,8-11,3-11
2345	TTEMSINGLES-----------8FNL000200----------	S	M	8FNL	000200	3000	2021-07-27 07:32:15	104257		101222		4	1	11-8,7-11,11-7,11-9,11-4
2345	TTEWSINGLES-----------8FNL000300----------	S	W	8FNL	000300	2100	2021-07-27 08:06:02	110752		107477		4	0	11-8,11-8,12-10,11-9
2345	TTEMTEAM--------------8FNL00040001--------	T	M	8FNL	00040001	1620	2021-08-01 01:06:01	118851	109459	105197	104257	0	3	8-11,8-11,6-11
2345	TTEXDOUBLES-----------8FNL000600----------	D	X	8FNL	000600	2460	2021-07-24 12:15:17	100696	111656	105197	118994	1	4	11-9,3-11,5-11,7-11,8-11
2345	TTEWSINGLES-----------8FNL000800----------	S	W	8FNL	000800	2160	2021-07-27 12:58:51	114105		131163		0	4	6-11,12-14,3-11,10-12
2345	TTEWSINGLES-----------8FNL000600----------	S	W	8FNL	000600	2340	2021-07-27 11:36:06	105469		118994		1	4	1-11,12-10,3-11,3-11,4-11
2345	TTEMTEAM--------------8FNL00010002--------	T	M	8FNL	00010002	1500	2021-08-01 10:36:18	121404		100696		3	0	11-4,11-8,11-5
2345	TTEMTEAM--------------8FNL00010001--------	T	M	8FNL	00010001	960	2021-08-01 10:36:18	105649	110267	100439	111959	3	0	11-4,11-7,11-3
2345	TTEMTEAM--------------8FNL00030004--------	T	M	8FNL	00030004	2820	2021-08-01 05:36:21	115641		107324		3	2	11-9,11-4,9-11,9-11,11-8
2345	TTEXDOUBLES-----------8FNL000300----------	D	X	8FNL	000300	1500	2021-07-24 11:23:50	105136	137894	114460	109272	4	0	11-5,11-9,11-1,11-0
2345	TTEWTEAM--------------8FNL00080001--------	T	W	8FNL	00080001	1380	2021-08-01 10:37:01	102690	107302	110752	117820	0	3	7-11,7-11,8-11
2345	TTEWTEAM--------------8FNL00080002--------	T	W	8FNL	00080002	1140	2021-08-01 10:37:01	111213		117821		0	3	2-11,6-11,6-11
2345	TTEWTEAM--------------8FNL00080003--------	T	W	8FNL	00080003	1380	2021-08-01 10:37:01	107302		117820		0	3	3-11,5-11,7-11
2345	TTEXDOUBLES-----------8FNL000100----------	D	X	8FNL	000100	2580	2021-07-24 03:15:30	110267	105482	114247	110560	4	1	9-11,11-8,11-7,11-8,11-6
2345	TTEMTEAM--------------8FNL00030005--------	T	M	8FNL	00030005	1500	2021-08-01 05:36:21	117312		123192		3	0	11-6,11-6,14-12
2345	TTEWTEAM--------------8FNL00020001--------	T	W	8FNL	00020001	1440	2021-08-02 01:05:45	112356	137894	118786	111628	0	3	6-11,5-11,11-13
2345	TTEWTEAM--------------8FNL00040002--------	T	W	8FNL	00040002	2460	2021-08-01 05:35:01	105111		118762		2	3	11-13,11-9,4-11,11-7,2-11
2345	TTEMTEAM--------------8FNL00030003--------	T	M	8FNL	00030003	3480	2021-08-01 05:36:21	109581		104115		2	3	8-11,8-11,11-8,11-6,13-15
2345	TTEMTEAM--------------8FNL00040002--------	T	M	8FNL	00040002	2640	2021-08-01 01:06:01	118927		114936		2	3	11-7,9-11,8-11,11-9,5-11
2345	TTEMTEAM--------------8FNL00040003--------	T	M	8FNL	00040003	2280	2021-08-01 01:06:01	109459		104257		3	1	9-11,11-5,11-5,12-10
2345	TTEMSINGLES-----------8FNL000800----------	S	M	8FNL	000800	2580	2021-07-27 11:33:24	112062		105649		1	4	6-11,11-9,4-11,7-11,5-11
2345	TTEMTEAM--------------8FNL00040004--------	T	M	8FNL	00040004	2100	2021-08-01 01:06:01	118851		114936		1	3	6-11,12-10,9-11,8-11
2345	TTEMSINGLES-----------8FNL000600----------	S	M	8FNL	000600	2160	2021-07-27 12:33:34	110729		107028		1	4	4-11,11-7,0-11,7-11,9-11
2345	TTEWTEAM--------------8FNL00040003--------	T	W	8FNL	00040003	1200	2021-08-01 05:35:01	101000		111849		0	3	2-11,3-11,9-11
2345	TTEMSINGLES-----------R32-000900----------	S	M	R32	000900	2820	2021-07-27 03:12:46	115641		109459		4	1	13-11,11-7,7-11,11-9,12-10
2345	TTEMSINGLES-----------R32-001000----------	S	M	R32	001000	3360	2021-07-26 05:34:44	114936		102380		4	1	7-11,12-10,11-8,11-8,11-7
2345	TTEMSINGLES-----------R32-001600----------	S	M	R32	001600	2760	2021-07-27 03:33:26	105649		104314		4	1	11-7,8-11,13-11,11-4,11-4
2345	TTEWSINGLES-----------R32-000200----------	S	W	R32	000200	3300	2021-07-26 05:34:12	111065		110560		3	4	7-11,5-11,11-9,6-11,11-6,11-8,3-11
2345	TTEMSINGLES-----------R32-001400----------	S	M	R32	001400	2160	2021-07-26 06:34:52	112620		101820		1	4	11-9,5-11,2-11,2-11,8-11
2345	TTEMSINGLES-----------R32-000200----------	S	M	R32	000200	3240	2021-07-26 06:40:22	102841		103345		4	3	11-7,3-11,11-7,11-6,11-13,2-11,11-3
2345	TTEMSINGLES-----------R32-001200----------	S	M	R32	001200	2160	2021-07-27 05:34:01	107028		108742		4	0	13-11,11-3,13-11,11-4
2345	TTEWSINGLES-----------R32-000700----------	S	W	R32	000700	2100	2021-07-27 01:03:27	111012		105472		2	4	4-11,11-6,11-6,9-11,8-11,3-11
2345	TTEMSINGLES-----------R32-001100----------	S	M	R32	001100	1980	2021-07-27 06:34:14	110729		109995		4	0	11-6,11-8,11-3,12-10
2345	TTEMSINGLES-----------R32-000700----------	S	M	R32	000700	2580	2021-07-26 06:37:39	112442		118927		2	4	8-11,11-7,10-12,13-11,9-11,10-12
2345	TTEWSINGLES-----------R32-000500----------	S	W	R32	000500	2340	2021-07-26 06:35:27	110752		120972		4	2	11-5,5-11,11-4,6-11,11-4,11-8
2345	TTEWSINGLES-----------R32-001000----------	S	W	R32	001000	1740	2021-07-26 07:42:44	108226		111833		1	4	7-11,6-11,11-4,8-11,2-11
